,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
3095,38531,order finished,ionia mc grath,2011-12-05,26,236860,0.02,4737.0,office supplies,paper,2011,12,0.019999155619353205
3096,40354,order returned,patrick jones,2009-01-03,29,345020,0.03,10351.0,office supplies,binders & binder accessories,2009,1,0.03000115935308098
3097,40832,order finished,erin mull,2010-03-29,22,894460,0.03,26834.0,furniture,office furnishings,2010,3,0.0300002235985958
3098,41632,order finished,patrick jones,2010-12-01,34,3082916,0.05,154146.0,technology,telephones & communication,2010,12,0.0500000648736456
3099,42373,order finished,emily phan,2011-08-17,11,254640,0.1,25464.0,office supplies,binders & binder accessories,2011,8,0.1
3100,44423,order finished,nona balk,2012-07-29,39,497280,0.08,39782.0,furniture,office furnishings,2012,7,0.07999919562419562
3101,45863,order returned,patrick jones,2010-09-19,5,1691228,0.01,16912.0,technology,telephones & communication,2010,9,0.009999834439827155
3102,47078,order returned,karen seio,2010-04-19,18,169480,0.06,10169.0,office supplies,labels,2010,4,0.06000118008024546
3103,47747,order finished,patrick gardner,2011-11-21,40,204300,0.03,6129.0,furniture,office furnishings,2011,11,0.03
3104,47810,order finished,ionia mc grath,2011-08-14,3,39140,0.02,783.0,office supplies,pens & art supplies,2011,8,0.020005109862033726
3105,48896,order finished,patrick jones,2009-10-28,43,1713800,0.02,34276.0,office supplies,paper,2009,10,0.02
3106,49830,order returned,ionia mc grath,2009-07-09,16,1039300,0.03,31179.0,office supplies,pens & art supplies,2009,7,0.03
3107,52389,order finished,justin deggeller,2011-10-21,31,1310660,0.08,104853.0,office supplies,pens & art supplies,2011,10,0.08000015259487586
3108,52576,order finished,tony sayre,2009-03-28,10,1916360,0.03,57491.0,technology,office machines,2009,3,0.03000010436452441
3109,53605,order finished,karen seio,2010-08-03,19,1012980,0.06,60779.0,office supplies,appliances,2010,8,0.060000197437264306
3110,55460,order finished,patrick jones,2012-05-26,49,3889740,0.06,233384.0,office supplies,appliances,2012,5,0.05999989716536324
3111,55877,order returned,erin mull,2010-02-02,40,288560,0.01,2886.0,office supplies,labels,2010,2,0.010001386193512615
3112,56647,order finished,tony sayre,2011-08-03,41,835060,0.02,16701.0,furniture,office furnishings,2011,8,0.019999760496251767
3113,57475,order finished,tony sayre,2010-10-04,32,334140,0.04,13366.0,office supplies,binders & binder accessories,2010,10,0.04000119710301071
3114,57537,order finished,patrick jones,2012-09-18,13,152760,0.03,4583.0,office supplies,binders & binder accessories,2012,9,0.030001309243257397
3115,57698,order finished,patrick jones,2012-01-06,10,172000,0.05,8600.0,office supplies,appliances,2012,1,0.05
3116,58241,order finished,patrick jones,2010-09-07,36,293420,0.01,2934.0,office supplies,paper,2010,9,0.009999318383204963
3117,96,order finished,keith dawkins,2009-04-16,37,8316247,0.01,83162.0,technology,telephones & communication,2009,4,0.009999943484122104
3118,610,order finished,joe elijah,2011-08-01,38,567300,0.02,11346.0,office supplies,paper,2011,8,0.02
3119,612,order returned,sheri gordon,2012-10-20,50,525740,0.1,52574.0,office supplies,paper,2012,10,0.1
3120,1440,order finished,stefanie holloman,2011-08-09,41,1452440,0.01,14524.0,furniture,office furnishings,2011,8,0.00999972460136047
3121,3749,order finished,ken black,2011-02-23,27,707240,0.01,7072.0,office supplies,binders & binder accessories,2011,2,0.009999434421130026
3122,4070,order finished,joe elijah,2011-06-11,22,1292140,0.06,77528.0,technology,computer peripherals,2011,6,0.05999969043602087
3123,4774,order finished,lindsay williams,2010-04-19,4,253740,0.08,20299.0,technology,computer peripherals,2010,4,0.0799992117915977
3124,6947,order finished,logan currie,2011-07-19,9,1040980,0.0,0.0,furniture,office furnishings,2011,7,0.0
3125,6979,order returned,keith dawkins,2009-02-27,28,669780,0.03,20093.0,technology,office machines,2009,2,0.029999402788975484
3126,7107,order returned,steve chapman,2012-01-04,3,344080,0.02,6882.0,furniture,office furnishings,2012,1,0.020001162520344107
3127,8288,order finished,marc crier,2011-05-09,22,2675620,0.02,53512.0,office supplies,binders & binder accessories,2011,5,0.019999850501939736
3128,8678,order finished,ken black,2012-09-30,31,1875600,0.0,0.0,office supplies,storage & organization,2012,9,0.0
3129,10659,order finished,dave brooks,2009-05-14,40,454740,0.0,0.0,office supplies,paper,2009,5,0.0
3130,10695,order finished,deborah brumfield,2011-05-02,39,12660172,0.1,1266017.0,technology,telephones & communication,2011,5,0.09999998420242631
3131,11719,order finished,keith dawkins,2011-02-05,3,3133600,0.06,188016.0,technology,office machines,2011,2,0.06
3132,11908,order finished,marc crier,2010-05-25,5,2773200,0.09,249588.0,furniture,chairs & chairmats,2010,5,0.09
3133,13765,order returned,scot wooten,2009-04-05,45,3106760,0.1,310676.0,office supplies,pens & art supplies,2009,4,0.1
3134,14055,order finished,keith dawkins,2009-09-01,21,883400,0.08,70672.0,furniture,office furnishings,2009,9,0.08
3135,14342,order finished,deborah brumfield,2009-04-27,38,21647680,0.09,1948291.0,technology,computer peripherals,2009,4,0.08999999076113468
3136,14756,order finished,steve chapman,2009-08-31,2,84600,0.06,5076.0,furniture,office furnishings,2009,8,0.06
3137,14785,order finished,nicole brennan,2009-10-09,20,189720,0.08,15178.0,office supplies,labels,2009,10,0.08000210837022981
3138,14855,order finished,john lee,2010-04-30,44,349800,0.06,20988.0,office supplies,binders & binder accessories,2010,4,0.06
3139,15045,order finished,logan currie,2010-08-20,11,2757440,0.07,193021.0,furniture,chairs & chairmats,2010,8,0.07000007253104329
3140,19621,order finished,marc crier,2011-09-07,20,134060,0.04,5362.0,office supplies,"scissors, rulers & trimmers",2011,9,0.0399970162613755
3141,20773,order finished,denise monton,2009-03-05,44,959920,0.08,76794.0,office supplies,binders & binder accessories,2009,3,0.08000041670139178
3142,20967,order finished,deborah brumfield,2011-03-15,50,57329040,0.09,5159614.0,technology,copiers & fax,2011,3,0.09000000697726666
3143,21478,order finished,keith dawkins,2012-03-02,16,846140,0.01,8461.0,furniture,office furnishings,2012,3,0.00999952726499161
3144,21633,order finished,keith dawkins,2009-03-27,29,1095640,0.08,87651.0,furniture,office furnishings,2009,3,0.07999981745828921
3145,21696,order finished,marc crier,2010-10-21,14,556540,0.02,11131.0,office supplies,binders & binder accessories,2010,10,0.020000359363208396
3146,22851,order finished,denise monton,2009-03-01,25,1334720,0.09,120125.0,technology,computer peripherals,2009,3,0.09000014984416208
3147,23557,order returned,keith dawkins,2011-05-31,7,2022320,0.02,40446.0,furniture,office furnishings,2011,5,0.0199998022073658
3148,24577,order finished,steve chapman,2010-03-01,8,361580,0.05,18079.0,office supplies,paper,2010,3,0.05
3149,24961,order finished,ken black,2010-01-26,8,975180,0.04,39007.0,furniture,bookcases,2010,1,0.0399997949096577
3150,24966,order finished,deborah brumfield,2011-12-17,34,8304240,0.0,0.0,office supplies,storage & organization,2011,12,0.0
3151,27363,order finished,deborah brumfield,2011-10-18,16,646520,0.06,38791.0,furniture,office furnishings,2011,10,0.05999969065148797
3152,29028,order finished,marc crier,2011-02-05,43,34262720,0.08,2741018.0,technology,office machines,2011,2,0.08000001167449636
3153,29156,order finished,denise monton,2010-02-24,10,417540,0.07,29228.0,technology,computer peripherals,2010,2,0.07000047899602434
3154,29282,order finished,scot wooten,2012-11-28,4,68540,0.1,6854.0,office supplies,paper,2012,11,0.1
3155,30053,order finished,marc crier,2009-02-01,41,6558020,0.06,393481.0,technology,office machines,2009,2,0.05999996950299023
3156,30081,order finished,denise monton,2011-12-17,26,426980,0.05,21349.0,office supplies,binders & binder accessories,2011,12,0.05
3157,30214,order finished,keith dawkins,2009-10-04,38,751220,0.1,75122.0,office supplies,binders & binder accessories,2009,10,0.1
3158,30497,order finished,steve chapman,2011-02-06,34,1413820,0.03,42415.0,office supplies,binders & binder accessories,2011,2,0.03000028292144686
3159,30917,order finished,marc crier,2010-11-01,11,173580,0.06,10415.0,technology,computer peripherals,2010,11,0.0600011522064754
3160,31681,order finished,steve chapman,2012-11-07,38,424240,0.02,8485.0,office supplies,paper,2012,11,0.02000047143126532
3161,31777,order finished,logan currie,2011-10-19,32,12966840,0.07,907679.0,furniture,chairs & chairmats,2011,10,0.07000001542395834
3162,32710,order finished,john lee,2009-11-16,43,1080660,0.04,43226.0,office supplies,storage & organization,2009,11,0.03999962985582885
3163,33060,order finished,keith dawkins,2010-02-19,3,31760,0.05,1588.0,office supplies,binders & binder accessories,2010,2,0.05
3164,33254,order finished,keith dawkins,2011-11-03,11,932700,0.01,9327.0,furniture,office furnishings,2011,11,0.01
3165,33605,order finished,john lee,2012-04-03,42,306020,0.04,12241.0,office supplies,binders & binder accessories,2012,4,0.04000065355205542
3166,34180,order finished,marc crier,2011-09-03,2,54000,0.02,1080.0,office supplies,paper,2011,9,0.02
3167,35137,order returned,joe elijah,2010-07-17,41,450120,0.05,22506.0,office supplies,binders & binder accessories,2010,7,0.05
3168,36838,order finished,marc crier,2009-04-08,3,65520,0.06,3931.0,office supplies,labels,2009,4,0.0599969474969475
3169,37252,order finished,steve chapman,2011-11-19,21,3006980,0.03,90209.0,office supplies,appliances,2011,11,0.02999986697616878
3170,38979,order finished,steve chapman,2010-02-26,48,6710200,0.07,469714.0,furniture,chairs & chairmats,2010,2,0.07
3171,39619,order returned,ken black,2012-01-04,15,1485600,0.02,29712.0,furniture,office furnishings,2012,1,0.02
3172,40101,order finished,john lee,2009-01-31,46,4376120,0.1,437612.0,technology,computer peripherals,2009,1,0.1
3173,41542,order finished,marc crier,2009-09-26,47,12362960,0.03,370889.0,furniture,tables,2009,9,0.030000016177355586
3174,42565,order finished,joe elijah,2010-09-22,33,567600,0.04,22704.0,office supplies,binders & binder accessories,2010,9,0.04
3175,42823,order returned,steve chapman,2010-06-25,8,98280,0.05,4914.0,office supplies,paper,2010,6,0.05
3176,43398,order finished,john lee,2011-04-24,10,3201700,0.07,224119.0,furniture,tables,2011,4,0.07
3177,44002,order finished,john lee,2009-02-07,46,641860,0.05,32093.0,office supplies,paper,2009,2,0.05
3178,44359,order finished,keith dawkins,2010-11-29,19,226400,0.1,22640.0,office supplies,pens & art supplies,2010,11,0.1
3179,44871,order finished,denise monton,2011-05-03,27,188920,0.02,3778.0,office supplies,pens & art supplies,2011,5,0.019997882701672666
3180,46055,order finished,marc crier,2012-06-02,25,2582400,0.04,103296.0,technology,computer peripherals,2012,6,0.04
3181,46624,order finished,keith dawkins,2010-04-26,28,220400,0.07,15428.0,office supplies,labels,2010,4,0.07
3182,47079,order returned,ed braxton,2011-12-16,34,2139700,0.07,149779.0,furniture,tables,2011,12,0.07
3183,47494,order returned,marc crier,2009-07-01,42,3935660,0.04,157426.0,technology,computer peripherals,2009,7,0.03999989836520431
3184,47622,order finished,lindsay williams,2012-09-12,41,16376380,0.05,818819.0,technology,office machines,2012,9,0.05
3185,47938,order finished,lindsay williams,2009-06-24,17,567307,0.09,51058.0,technology,telephones & communication,2009,6,0.09000065220418574
3186,48032,order finished,john lee,2010-08-26,42,618340,0.09,55651.0,office supplies,appliances,2010,8,0.09000064689329496
3187,49062,order finished,ed braxton,2012-04-11,33,206640,0.0,0.0,office supplies,pens & art supplies,2012,4,0.0
3188,49541,order finished,joe elijah,2009-01-16,35,1007500,0.0,0.0,office supplies,storage & organization,2009,1,0.0
3189,49799,order finished,keith dawkins,2009-08-24,4,3229940,0.05,161497.0,furniture,tables,2009,8,0.05
3190,49828,order finished,ed braxton,2011-08-30,39,544780,0.03,16343.0,office supplies,paper,2011,8,0.02999926575865487
3191,50054,order finished,cynthia delaney,2010-09-06,50,10738920,0.0,0.0,technology,office machines,2010,9,0.0
3192,50370,order finished,marc crier,2012-11-06,25,244100,0.0,0.0,office supplies,binders & binder accessories,2012,11,0.0
3193,51009,order finished,scot wooten,2011-11-05,10,96000,0.09,8640.0,furniture,office furnishings,2011,11,0.09
3194,55200,order finished,joe elijah,2010-08-28,33,1010160,0.01,10102.0,office supplies,binders & binder accessories,2010,8,0.010000395976874951
3195,55808,order returned,ed braxton,2011-02-14,6,1660560,0.0,0.0,furniture,chairs & chairmats,2011,2,0.0
3196,55937,order finished,stefanie holloman,2009-01-26,10,785540,0.09,70699.0,technology,computer peripherals,2009,1,0.09000050920385977
3197,56161,order finished,ed braxton,2012-04-14,38,3008440,0.02,60169.0,technology,computer peripherals,2012,4,0.02000006647963729
3198,57477,order finished,ed braxton,2010-09-26,50,1490960,0.02,29819.0,office supplies,appliances,2010,9,0.019999865858238985
3199,59044,order finished,phillip flathmann,2011-07-20,6,40380,0.02,808.0,office supplies,labels,2011,7,0.020009905894006932
3200,59204,order finished,corey catlett,2012-02-29,25,303500,0.04,12140.0,office supplies,binders & binder accessories,2012,2,0.04
3201,59969,order finished,ed braxton,2012-01-11,42,875460,0.01,8755.0,office supplies,envelopes,2012,1,0.01000045690265689
3202,166,order finished,valerie takahito,2011-09-11,10,1135872,0.02,22717.0,technology,telephones & communication,2011,9,0.019999612632409285
3203,197,order finished,penelope sewall,2011-04-06,23,621040,0.01,6210.0,office supplies,"scissors, rulers & trimmers",2011,4,0.009999355919103439
3204,231,order finished,sean braxton,2009-09-28,2,1379480,0.06,82769.0,office supplies,appliances,2009,9,0.06000014498216719
3205,487,order finished,valerie dominguez,2012-08-17,19,420800,0.07,29456.0,office supplies,appliances,2012,8,0.07
3206,710,order returned,susan mac kendrick,2010-01-01,42,323540,0.01,3235.0,office supplies,binders & binder accessories,2010,1,0.009998763676825123
3207,801,order finished,thais sissman,2012-02-17,20,119700,0.03,3591.0,office supplies,pens & art supplies,2012,2,0.03
3208,870,order finished,valerie dominguez,2010-06-19,23,3322080,0.04,132883.0,office supplies,appliances,2010,6,0.03999993979675384
3209,1253,order finished,tanja norvell,2010-01-25,15,988680,0.05,49434.0,office supplies,storage & organization,2010,1,0.05
3210,1542,order finished,linda southworth,2010-09-14,47,4300500,0.06,258030.0,office supplies,appliances,2010,9,0.06
3211,2497,order finished,michael moore,2012-08-26,21,7258235,0.06,435494.0,technology,telephones & communication,2012,8,0.05999998622254584
3212,2630,order finished,patrick ryan,2012-10-23,31,293020,0.04,11721.0,office supplies,paper,2012,10,0.0400006825472664
3213,2657,order finished,troy blackwell,2011-10-16,30,16633520,0.05,831676.0,office supplies,appliances,2011,10,0.05
3214,2688,order finished,thais sissman,2012-01-23,31,4160070,0.1,416007.0,technology,telephones & communication,2012,1,0.1
3215,2816,order finished,ross baird,2009-09-19,35,1575120,0.0,0.0,office supplies,pens & art supplies,2009,9,0.0
3216,2818,order finished,ross baird,2009-12-11,37,1131820,0.05,56591.0,furniture,office furnishings,2009,12,0.05
3217,3040,order finished,tracy zic,2010-04-11,13,196780,0.01,1968.0,office supplies,paper,2010,4,0.01000101636345157
3218,3108,order finished,jack garza,2010-08-04,36,130780,0.09,11770.0,office supplies,pens & art supplies,2010,8,0.08999847071417648
3219,3459,order finished,gary mc garr,2009-07-27,24,4304808,0.1,430481.0,technology,telephones & communication,2009,7,0.1000000464596795
